,Unnamed: 0.1,Unnamed: 0,Nom_Produit,Catégorie,Sous-Catégorie,Coût unitaire,Prix unitaire,Client,Ville,N° de Commande,Date de Commande,Date de Livraison,Id Client,Canal,Id Produit,Quantité,annee,trimestre,mois,chiffre d'affaire,cout total,marge,latitude,longitude,delai
92,92,92,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,ETUDE SARL,RENNES,CDE - 0006763,2019-10-21,2019-10-24,4,Grossiste,1,10,2019,Trim4,octobre,23046.419330289205,14417.302709284651,8629.116621004554,48.1113387,-1.6800198,3
93,93,93,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,ETUDE SARL,RENNES,CDE - 0001512,2019-10-30,2019-11-17,4,Grossiste,1,12,2019,Trim4,octobre,27655.703196347044,17300.763251141583,10354.93994520546,48.1113387,-1.6800198,18
94,94,94,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,ETUDE SARL,RENNES,CDE - 0007193,2019-11-03,2019-11-09,4,Grossiste,1,6,2019,Trim4,novembre,13827.851598173522,8650.381625570792,5177.46997260273,48.1113387,-1.6800198,6
95,95,95,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,ETUDE SARL,RENNES,CDE - 0007005,2019-11-09,2019-11-12,4,Grossiste,1,6,2019,Trim4,novembre,13827.851598173522,8650.381625570792,5177.46997260273,48.1113387,-1.6800198,3
96,96,96,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,ETUDE SARL,RENNES,CDE - 0003724,2019-11-17,2019-12-02,4,Export,1,9,2019,Trim4,novembre,20741.777397260284,12975.572438356186,7766.204958904098,48.1113387,-1.6800198,15
97,97,97,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Procter SA,NANTES,CDE - 0004727,2017-01-24,2017-02-11,5,Export,1,9,2017,Trim1,janvier,20741.777397260284,12975.572438356186,7766.204958904098,47.2186371,-1.5541362,18
98,98,98,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Procter SA,NANTES,CDE - 0007205,2017-01-28,2017-02-14,5,Export,1,7,2017,Trim1,janvier,16132.493531202445,10092.111896499257,6040.381634703188,47.2186371,-1.5541362,17
99,99,99,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Procter SA,NANTES,CDE - 0007042,2017-02-02,2017-02-05,5,Détaillant,1,12,2017,Trim1,février,27655.703196347044,17300.763251141583,10354.93994520546,47.2186371,-1.5541362,3
100,100,100,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Procter SA,NANTES,CDE - 0002716,2017-03-17,2017-03-24,5,Détaillant,1,5,2017,Trim1,mars,11523.209665144605,7208.651354642326,4314.558310502279,47.2186371,-1.5541362,7
101,101,101,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Procter SA,NANTES,CDE - 000180,2017-04-16,2017-04-28,5,Export,1,5,2017,Trim2,avril,11523.209665144605,7208.651354642326,4314.558310502279,47.2186371,-1.5541362,12
102,102,102,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Procter SA,NANTES,CDE - 0004535,2017-05-17,2017-06-01,5,Grossiste,1,12,2017,Trim2,mai,27655.703196347044,17300.763251141583,10354.93994520546,47.2186371,-1.5541362,15
103,103,103,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Procter SA,NANTES,CDE - 0006363,2017-07-11,2017-07-25,5,Grossiste,1,12,2017,Trim3,juillet,27655.703196347044,17300.763251141583,10354.93994520546,47.2186371,-1.5541362,14
104,104,104,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Procter SA,NANTES,CDE - 0005984,2017-08-12,2017-08-28,5,Grossiste,1,9,2017,Trim3,août,20741.777397260284,12975.572438356186,7766.204958904098,47.2186371,-1.5541362,16
105,105,105,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Procter SA,NANTES,CDE - 0007571,2017-09-07,2017-09-16,5,Détaillant,1,12,2017,Trim3,septembre,27655.703196347044,17300.763251141583,10354.93994520546,47.2186371,-1.5541362,9
106,106,106,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Procter SA,NANTES,CDE - 0004842,2017-10-12,2017-10-28,5,Grossiste,1,7,2017,Trim4,octobre,16132.493531202445,10092.111896499257,6040.381634703188,47.2186371,-1.5541362,16
107,107,107,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Procter SA,NANTES,CDE - 0007038,2017-10-26,2017-11-06,5,Détaillant,1,7,2017,Trim4,octobre,16132.493531202445,10092.111896499257,6040.381634703188,47.2186371,-1.5541362,11
108,108,108,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Procter SA,NANTES,CDE - 0001931,2017-10-31,2017-11-05,5,Grossiste,1,7,2017,Trim4,octobre,16132.493531202445,10092.111896499257,6040.381634703188,47.2186371,-1.5541362,5
109,109,109,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Procter SA,NANTES,CDE - 0006977,2017-12-27,2018-01-02,5,Détaillant,1,5,2017,Trim4,décembre,11523.209665144605,7208.651354642326,4314.558310502279,47.2186371,-1.5541362,6
110,110,110,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Procter SA,NANTES,CDE - 0003103,2018-01-18,2018-01-24,5,Détaillant,1,11,2018,Trim1,janvier,25351.061263318126,15859.032980213116,9492.02828310501,47.2186371,-1.5541362,6
111,111,111,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Procter SA,NANTES,CDE - 0003835,2018-03-04,2018-03-22,5,Grossiste,1,11,2018,Trim1,mars,25351.061263318126,15859.032980213116,9492.02828310501,47.2186371,-1.5541362,18
112,112,112,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Procter SA,NANTES,CDE - 0003558,2018-03-24,2018-04-08,5,Grossiste,1,7,2018,Trim1,mars,16132.493531202445,10092.111896499257,6040.381634703188,47.2186371,-1.5541362,15
113,113,113,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Procter SA,NANTES,CDE - 0005467,2018-05-15,2018-05-23,5,Détaillant,1,12,2018,Trim2,mai,27655.703196347044,17300.763251141583,10354.93994520546,47.2186371,-1.5541362,8
114,114,114,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Procter SA,NANTES,CDE - 0007444,2018-07-29,2018-08-02,5,Grossiste,1,7,2018,Trim3,juillet,16132.493531202445,10092.111896499257,6040.381634703188,47.2186371,-1.5541362,4
115,115,115,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Procter SA,NANTES,CDE - 0006719,2018-10-25,2018-11-06,5,Grossiste,1,12,2018,Trim4,octobre,27655.703196347044,17300.763251141583,10354.93994520546,47.2186371,-1.5541362,12
116,116,116,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Procter SA,NANTES,CDE - 0003849,2019-03-25,2019-04-12,5,Export,1,5,2019,Trim1,mars,11523.209665144605,7208.651354642326,4314.558310502279,47.2186371,-1.5541362,18
117,117,117,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Procter SA,NANTES,CDE - 0002101,2019-04-21,2019-04-28,5,Grossiste,1,7,2019,Trim2,avril,16132.493531202445,10092.111896499257,6040.381634703188,47.2186371,-1.5541362,7
118,118,118,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Procter SA,NANTES,CDE - 0001785,2019-05-28,2019-06-12,5,Export,1,11,2019,Trim2,mai,25351.061263318126,15859.032980213116,9492.02828310501,47.2186371,-1.5541362,15
119,119,119,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Procter SA,NANTES,CDE - 0006751,2019-08-24,2019-08-29,5,Détaillant,1,6,2019,Trim3,août,13827.851598173522,8650.381625570792,5177.46997260273,47.2186371,-1.5541362,5
120,120,120,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Procter SA,NANTES,CDE - 000119,2019-10-19,2019-10-24,5,Détaillant,1,5,2019,Trim4,octobre,11523.209665144605,7208.651354642326,4314.558310502279,47.2186371,-1.5541362,5
121,121,121,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Procter SA,NANTES,CDE - 000741,2019-11-20,2019-11-26,5,Grossiste,1,9,2019,Trim4,novembre,20741.777397260284,12975.572438356186,7766.204958904098,47.2186371,-1.5541362,6
122,122,122,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Procter SA,NANTES,CDE - 000553,2019-12-05,2019-12-09,5,Export,1,12,2019,Trim4,décembre,27655.703196347044,17300.763251141583,10354.93994520546,47.2186371,-1.5541362,4
123,123,123,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,"PEDIFIX, SA",ANGERS,CDE - 0003294,2017-06-06,2017-06-23,6,Grossiste,1,11,2017,Trim2,juin,25351.061263318126,15859.032980213116,9492.02828310501,47.4739884,-0.5515588,17
124,124,124,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,"PEDIFIX, SA",ANGERS,CDE - 000420,2017-06-26,2017-07-08,6,Export,1,8,2017,Trim2,juin,18437.135464231364,11533.842167427722,6903.293296803642,47.4739884,-0.5515588,12
125,125,125,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,"PEDIFIX, SA",ANGERS,CDE - 0006849,2017-10-10,2017-10-27,6,Détaillant,1,5,2017,Trim4,octobre,11523.209665144605,7208.651354642326,4314.558310502279,47.4739884,-0.5515588,17
126,126,126,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,"PEDIFIX, SA",ANGERS,CDE - 0003058,2017-10-16,2017-10-20,6,Détaillant,1,10,2017,Trim4,octobre,23046.419330289205,14417.302709284651,8629.116621004554,47.4739884,-0.5515588,4
127,127,127,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,"PEDIFIX, SA",ANGERS,CDE - 0004397,2017-10-26,2017-11-04,6,Détaillant,1,10,2017,Trim4,octobre,23046.419330289205,14417.302709284651,8629.116621004554,47.4739884,-0.5515588,9
128,128,128,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,"PEDIFIX, SA",ANGERS,CDE - 0003486,2017-12-14,2017-12-17,6,Grossiste,1,12,2017,Trim4,décembre,27655.703196347044,17300.763251141583,10354.93994520546,47.4739884,-0.5515588,3
129,129,129,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,"PEDIFIX, SA",ANGERS,CDE - 000514,2018-04-04,2018-04-15,6,Grossiste,1,7,2018,Trim2,avril,16132.493531202445,10092.111896499257,6040.381634703188,47.4739884,-0.5515588,11
130,130,130,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,"PEDIFIX, SA",ANGERS,CDE - 0003208,2018-05-04,2018-05-20,6,Export,1,7,2018,Trim2,mai,16132.493531202445,10092.111896499257,6040.381634703188,47.4739884,-0.5515588,16
131,131,131,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,"PEDIFIX, SA",ANGERS,CDE - 0005875,2018-07-10,2018-07-18,6,Grossiste,1,5,2018,Trim3,juillet,11523.209665144605,7208.651354642326,4314.558310502279,47.4739884,-0.5515588,8
132,132,132,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,"PEDIFIX, SA",ANGERS,CDE - 0007449,2018-07-10,2018-07-22,6,Détaillant,1,7,2018,Trim3,juillet,16132.493531202445,10092.111896499257,6040.381634703188,47.4739884,-0.5515588,12
133,133,133,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,"PEDIFIX, SA",ANGERS,CDE - 0006974,2018-10-31,2018-11-10,6,Grossiste,1,5,2018,Trim4,octobre,11523.209665144605,7208.651354642326,4314.558310502279,47.4739884,-0.5515588,10
134,134,134,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,"PEDIFIX, SA",ANGERS,CDE - 0005786,2018-12-17,2019-01-01,6,Grossiste,1,8,2018,Trim4,décembre,18437.135464231364,11533.842167427722,6903.293296803642,47.4739884,-0.5515588,15
135,135,135,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,"PEDIFIX, SA",ANGERS,CDE - 0006024,2018-12-23,2018-12-30,6,Grossiste,1,11,2018,Trim4,décembre,25351.061263318126,15859.032980213116,9492.02828310501,47.4739884,-0.5515588,7
136,136,136,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,"PEDIFIX, SA",ANGERS,CDE - 0002118,2019-03-02,2019-03-05,6,Grossiste,1,10,2019,Trim1,mars,23046.419330289205,14417.302709284651,8629.116621004554,47.4739884,-0.5515588,3
137,137,137,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,"PEDIFIX, SA",ANGERS,CDE - 0007610,2019-04-09,2019-04-19,6,Détaillant,1,9,2019,Trim2,avril,20741.777397260284,12975.572438356186,7766.204958904098,47.4739884,-0.5515588,10
138,138,138,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,"PEDIFIX, SA",ANGERS,CDE - 0002332,2019-04-11,2019-04-29,6,Grossiste,1,8,2019,Trim2,avril,18437.135464231364,11533.842167427722,6903.293296803642,47.4739884,-0.5515588,18
139,139,139,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,"PEDIFIX, SA",ANGERS,CDE - 0007938,2019-04-17,2019-04-22,6,Grossiste,1,12,2019,Trim2,avril,27655.703196347044,17300.763251141583,10354.93994520546,47.4739884,-0.5515588,5
140,140,140,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,"PEDIFIX, SA",ANGERS,CDE - 0001878,2019-05-24,2019-05-29,6,Détaillant,1,6,2019,Trim2,mai,13827.851598173522,8650.381625570792,5177.46997260273,47.4739884,-0.5515588,5
141,141,141,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,"PEDIFIX, SA",ANGERS,CDE - 0006665,2019-06-17,2019-06-21,6,Grossiste,1,6,2019,Trim2,juin,13827.851598173522,8650.381625570792,5177.46997260273,47.4739884,-0.5515588,4
142,142,142,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,"PEDIFIX, SA",ANGERS,CDE - 000440,2019-07-15,2019-07-18,6,Grossiste,1,9,2019,Trim3,juillet,20741.777397260284,12975.572438356186,7766.204958904098,47.4739884,-0.5515588,3
143,143,143,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,"PEDIFIX, SA",ANGERS,CDE - 0007672,2019-08-16,2019-09-01,6,Détaillant,1,9,2019,Trim3,août,20741.777397260284,12975.572438356186,7766.204958904098,47.4739884,-0.5515588,16
144,144,144,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,"PEDIFIX, SA",ANGERS,CDE - 0002245,2019-10-30,2019-11-10,6,Grossiste,1,9,2019,Trim4,octobre,20741.777397260284,12975.572438356186,7766.204958904098,47.4739884,-0.5515588,11
145,145,145,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,"PEDIFIX, SA",ANGERS,CDE - 0003167,2019-10-31,2019-11-10,6,Export,1,11,2019,Trim4,octobre,25351.061263318126,15859.032980213116,9492.02828310501,47.4739884,-0.5515588,10
146,146,146,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,New SARL,ARCACHON,CDE - 0004232,2017-02-02,2017-02-10,7,Détaillant,1,7,2017,Trim1,février,16132.493531202445,10092.111896499257,6040.381634703188,44.6616428,-1.1700018,8
147,147,147,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,New SARL,ARCACHON,CDE - 0006632,2017-04-30,2017-05-03,7,Export,1,8,2017,Trim2,avril,18437.135464231364,11533.842167427722,6903.293296803642,44.6616428,-1.1700018,3
148,148,148,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,New SARL,ARCACHON,CDE - 0006682,2017-05-27,2017-06-02,7,Grossiste,1,12,2017,Trim2,mai,27655.703196347044,17300.763251141583,10354.93994520546,44.6616428,-1.1700018,6
149,149,149,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,New SARL,ARCACHON,CDE - 0002048,2017-06-09,2017-06-17,7,Détaillant,1,12,2017,Trim2,juin,27655.703196347044,17300.763251141583,10354.93994520546,44.6616428,-1.1700018,8
150,150,150,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,New SARL,ARCACHON,CDE - 000806,2017-08-14,2017-08-18,7,Grossiste,1,10,2017,Trim3,août,23046.419330289205,14417.302709284651,8629.116621004554,44.6616428,-1.1700018,4
151,151,151,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,New SARL,ARCACHON,CDE - 0003013,2017-09-11,2017-09-16,7,Détaillant,1,12,2017,Trim3,septembre,27655.703196347044,17300.763251141583,10354.93994520546,44.6616428,-1.1700018,5
152,152,152,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,New SARL,ARCACHON,CDE - 0006552,2018-02-09,2018-02-15,7,Grossiste,1,9,2018,Trim1,février,20741.777397260284,12975.572438356186,7766.204958904098,44.6616428,-1.1700018,6
153,153,153,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,New SARL,ARCACHON,CDE - 0003890,2018-03-29,2018-04-07,7,Grossiste,1,12,2018,Trim1,mars,27655.703196347044,17300.763251141583,10354.93994520546,44.6616428,-1.1700018,9
154,154,154,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,New SARL,ARCACHON,CDE - 0007064,2018-05-05,2018-05-14,7,Grossiste,1,10,2018,Trim2,mai,23046.419330289205,14417.302709284651,8629.116621004554,44.6616428,-1.1700018,9
155,155,155,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,New SARL,ARCACHON,CDE - 000706,2018-08-19,2018-08-22,7,Grossiste,1,8,2018,Trim3,août,18437.135464231364,11533.842167427722,6903.293296803642,44.6616428,-1.1700018,3
156,156,156,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,New SARL,ARCACHON,CDE - 000363,2019-01-20,2019-01-30,7,Grossiste,1,10,2019,Trim1,janvier,23046.419330289205,14417.302709284651,8629.116621004554,44.6616428,-1.1700018,10
157,157,157,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,New SARL,ARCACHON,CDE - 000984,2019-08-01,2019-08-19,7,Grossiste,1,8,2019,Trim3,août,18437.135464231364,11533.842167427722,6903.293296803642,44.6616428,-1.1700018,18
158,158,158,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,New SARL,ARCACHON,CDE - 0004780,2019-08-16,2019-08-23,7,Détaillant,1,7,2019,Trim3,août,16132.493531202445,10092.111896499257,6040.381634703188,44.6616428,-1.1700018,7
159,159,159,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,New SARL,ARCACHON,CDE - 0005033,2019-10-06,2019-10-19,7,Détaillant,1,5,2019,Trim4,octobre,11523.209665144605,7208.651354642326,4314.558310502279,44.6616428,-1.1700018,13
160,160,160,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,New SARL,ARCACHON,CDE - 0004884,2019-11-25,2019-12-12,7,Grossiste,1,9,2019,Trim4,novembre,20741.777397260284,12975.572438356186,7766.204958904098,44.6616428,-1.1700018,17
161,161,161,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Medsep Groupe,PERPIGNAN,CDE - 0005478,2017-02-14,2017-02-23,8,Export,1,10,2017,Trim1,février,23046.419330289205,14417.302709284651,8629.116621004554,42.6985304,2.8953121,9
162,162,162,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Medsep Groupe,PERPIGNAN,CDE - 0001815,2017-02-27,2017-03-14,8,Grossiste,1,9,2017,Trim1,février,20741.777397260284,12975.572438356186,7766.204958904098,42.6985304,2.8953121,15
163,163,163,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Medsep Groupe,PERPIGNAN,CDE - 0003810,2017-03-02,2017-03-18,8,Grossiste,1,12,2017,Trim1,mars,27655.703196347044,17300.763251141583,10354.93994520546,42.6985304,2.8953121,16
164,164,164,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Medsep Groupe,PERPIGNAN,CDE - 0005269,2017-03-24,2017-04-09,8,Export,1,8,2017,Trim1,mars,18437.135464231364,11533.842167427722,6903.293296803642,42.6985304,2.8953121,16
165,165,165,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Medsep Groupe,PERPIGNAN,CDE - 000158,2017-06-22,2017-07-01,8,Détaillant,1,7,2017,Trim2,juin,16132.493531202445,10092.111896499257,6040.381634703188,42.6985304,2.8953121,9
166,166,166,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Medsep Groupe,PERPIGNAN,CDE - 0007266,2017-09-07,2017-09-19,8,Détaillant,1,9,2017,Trim3,septembre,20741.777397260284,12975.572438356186,7766.204958904098,42.6985304,2.8953121,12
167,167,167,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Medsep Groupe,PERPIGNAN,CDE - 0007178,2017-11-04,2017-11-09,8,Grossiste,1,12,2017,Trim4,novembre,27655.703196347044,17300.763251141583,10354.93994520546,42.6985304,2.8953121,5
168,168,168,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Medsep Groupe,PERPIGNAN,CDE - 0006178,2017-12-20,2017-12-30,8,Détaillant,1,8,2017,Trim4,décembre,18437.135464231364,11533.842167427722,6903.293296803642,42.6985304,2.8953121,10
169,169,169,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Medsep Groupe,PERPIGNAN,CDE - 0007533,2017-12-30,2018-01-16,8,Grossiste,1,6,2017,Trim4,décembre,13827.851598173522,8650.381625570792,5177.46997260273,42.6985304,2.8953121,17
170,170,170,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Medsep Groupe,PERPIGNAN,CDE - 0003722,2018-03-04,2018-03-15,8,Détaillant,1,11,2018,Trim1,mars,25351.061263318126,15859.032980213116,9492.02828310501,42.6985304,2.8953121,11
171,171,171,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Medsep Groupe,PERPIGNAN,CDE - 0001976,2018-03-13,2018-03-31,8,Grossiste,1,11,2018,Trim1,mars,25351.061263318126,15859.032980213116,9492.02828310501,42.6985304,2.8953121,18
172,172,172,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Medsep Groupe,PERPIGNAN,CDE - 0003843,2018-04-15,2018-05-03,8,Grossiste,1,8,2018,Trim2,avril,18437.135464231364,11533.842167427722,6903.293296803642,42.6985304,2.8953121,18
